FechaHecho;DiaOcurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;UsuarioVia;Rango3horas;ConteoRegistros
2022-08-12;5.Viernes;41551.0;Huila;Pitalito;Urbana;Peatón;;1.0
2022-08-12;5.Viernes;;La Guajira;Riohacha;Urbana;Peatón;;1.0
2022-08-12;5.Viernes;44001.0;La Guajira;Riohacha;Urbana;Usuario de V.Individual;;2.0
  2022-08-12  ;5.Viernes;44430.0;La Guajira;Maicao;Rural;Peatón;12:00 A 14:59;1.0
2022-08-12;5.Viernes;66170.0;Risaralda;Dosquebradas;Urbana;Peatón;;1.0
2022-08-12;5.Viernes;68655.0;Santander;Sabana Torres;Rural;Usuario de moto;12:00 a 14:59;1.0
2022-08-12;5.Viernes;76109.0;;Buenaventura;Rural;Usuario de moto;;1.0
2022-08-12;5.Viernes;76126.0;Valle Del Cauca;Calima;Rural;Usuario de moto;00:00 a 02:59;1.0
2022-08-12;5.Viernes;76616.0;Valle Del Cauca;;Rural;Usuario de V.Individual;03:00 a 05:59;1.0
2022-08-12;5.Viernes;85001.0;Casanare;Yopal;Urbana;Usuario de moto;15:00 a 17:59;1.0
2022-08-12;5.Viernes;86865.0;Putumayo;Valle Del Guamuez;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;5197.0;Antioquia;Cocorna;Rural;Usuario de moto;21:00 a 23:59;1.0
2022-08-13;6.Sábado;5212.0;Antioquia;Copacabana;Rural;Usuario de moto;;1.0
2022-08-13;6.Sábado;5837.0;Antioquia;Turbo;Rural;Usuario de V.Individual;09:00 a 11:59;1.0
2022-08-13;6.Sábado;5837.0;Antioquia;Turbo;Urbana;Usuario de V.Individual;;1.0
  2022-08-13  ;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;13001.0;Bolivar;Cartagena;Urbana;Peatón;;1.0
2022-08-13;;13244.0;Bolivar;El Carmen Bolivar;Urbana;Peatón;12:00 a 14:59;1.0
2022-08-13;6.Sábado;13468.0;Bolivar;Mompos;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;13688.0;Bolivar;;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;15232.0;Boyaca;Chiquiza;Rural;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;15516.0;Boyaca;Paipa;Urbana;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;17001.0;Caldas;Manizales;Urbana;Usuario de moto;21:00 a 23:59;2.0
2022-08-13;6.Sábado;18753.0;Caqueta;San Vicente Del Caguan;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;25269.0;Cundinamarca;Facatativa;Urbana;Peatón;;1.0
2022-08-13;6.Sábado;25312.0;Cundinamarca;Granada;Rural;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;25407.0;Cundinamarca;Lenguazaque;Rural;Usuario de moto;;2.0
2022-08-13;6.Sábado;41551.0;Huila;Pitalito;Rural;Usuario de moto;21:00 a 23:59;1.0
2022-08-13;6.Sábado;47980.0;Magdalena;Zona Bananera;Rural;Usuario de moto;18:00 a 20:59;1.0
2022-08-13;6.Sábado;50001.0;Meta;Villavicencio;Urbana;Usuario de V.Individual;;2.0
2022-08-13;6.Sábado;50568.0;Meta;Puerto Gaitan;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;50606.0;Meta;Restrepo;Rural;Usuario de moto;21:00 a 23:59;1.0
2022-08-13;6.Sábado;54720.0;Norte Santander;Sardinata;Rural;Usuario de moto;18:00 a 20:59;1.0
2022-08-13;6.Sábado;70820.0;Sucre;Santiago Tolu;Rural;Usuario de moto;09:00 a 11:59;1.0
2022-08-13;6.Sábado;73001.0;Tolima;Ibague;Rural;Peatón;;1.0
2022-08-13;6.Sábado;73001,0;Tolima;Ibague;Rural;Usuario de V.Individual;12:00 a 14:59;2.0
2022-08-13;6.Sábado;;Tolima;Coyaima;Rural;Usuario de moto;;1.0
2022-08-13;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-08-13;6.Sábado;76036.0;Valle Del Cauca;  Andalucia  ;Urbana;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;76147.0;Valle Del Cauca;Cartago;Rural;Usuario de moto;18:00 a 20:59;1.0
2022-08-13;6.Sábado;76275.0;Valle Del Cauca;Florida;Urbana;Usuario de bicicleta;;1.0
2022-08-13;6.Sábado;76364.0;Valle Del Cauca;Jamundi;Rural;Usuario de V.Individual;;1.0
2022-08-13;6.Sábado;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de moto;09:00 a 11:59;1.0
2022-08-13;6.Sábado;76563.0;Valle Del Cauca;Pradera;Urbana;Usuario de moto;;1.0
2022-08-13;6.Sábado;76892.0;Valle Del Cauca;Yumbo;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-08-13;6.Sábado;86885.0;Putumayo;Villagarzon;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;5138.0;Antioquia;Canasgordas;Rural;Peatón;21:00 a 23:59;1.0
2022-08-14;7.Domingo;5440.0;Antioquia;Marinilla;Urbana;Usuario de moto;06:00 a 08:59;1.0
2022-08-14;7.Domingo;8001.0;Atlantico;Barranquilla;Urbana;Usuario de moto;;1.0
2022-08-14;  7.Domingo  ;11001.0;Bogota Dc;BOGOTA;Urbana;Usuario de bicicleta;;1.0
2022-08-14;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;11001.0;Bogota Dc;;Urbana;Usuario de otros;;1.0
2022-08-14;7.Domingo;20001.0;Cesar;Valledupar;Urbana;Usuario de bicicleta;09:00 a 11:59;1.0
2022-08-14;7.Domingo;20011.0;Cesar;Aguachica;Urbana;Usuario de moto;18:00 a 20:59;1.0
2022-08-14;7.Domingo;23855.0;Cordoba;Valencia;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-08-14;7.Domingo;25126.0;Cundinamarca;Cajica;;Usuario de moto;03:00 a 05:59;1.0
2022-08-14;7.Domingo;25175.0;Cundinamarca;Chia;Rural;Usuario de moto;06:00 a 08:59;1.0
2022-08-14;7.Domingo;25307.0;Cundinamarca;Girardot;Urbana;Peatón;;1.0
2022-08-14;7.Domingo;25386.0;Cundinamarca;La Mesa;Urbana;Usuario de moto;;
2022-08-14;7.Domingo;41026.0;;Altamira;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;41132.0;Huila;Campoalegre;Rural;Usuario de moto;12:00 a 14:59;1.0
2022-08-14;7.Domingo;41132.0;Huila;Campoalegre;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;41807.0;Huila;;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;41885.0;Huila;Yaguara;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;44001.0;La Guajira;Riohacha;Urbana;Peatón;;2.0
2022-08-14;7.Domingo;47001.0;;Santa Marta;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;50577.0;Meta;Puerto Lleras;Rural;Usuario de V.Individual;06:00 a 08:59;1.0
2022-08-14;7.Domingo;52001.0;Narino;Pasto;  Rural  ;Usuario de bicicleta;09:00 a 11:59;1.0
2022-08-14;7.Domingo;68147.0;Santander;;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;68307.0;Santander;Giron;Urbana;Usuario de moto;00:00 a 02:59;
2022-08-14;7.Domingo;73001.0;Tolima;Ibague;Urbana;Usuario de moto;;2.0
2022-08-14;7.Domingo;73168.0;Tolima;Chaparral;Urbana;Usuario de moto;21:00 a 23:59;1.0
2022-08-14;7.Domingo;73563.0;Tolima;Prado;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;76111.0;Valle Del Cauca;Guadalajara Buga;Urbana;Usuario de moto;15:00 a 17:59;1.0
2022-08-14;7.Domingo;76126.0;Valle Del Cauca;Calima;Urbana;Usuario de moto;09:00 a 11:59;1.0
2022-08-14;7.Domingo;76318.0;Valle Del Cauca;Guacari;Urbana;Usuario de moto;;1.0
2022-08-14;7.Domingo;76520.0;Valle Del Cauca;Palmira;;Usuario de moto;;1.0
2022-08-14;7.Domingo;76736.0;Valle Del Cauca;Sevilla;Rural;Usuario de bicicleta;;1.0
2022-08-14;7.Domingo;76892.0;Valle Del Cauca;Yumbo;Urbana;Usuario de V.Individual;03:00 a 05:59;1.0
2022-08-14;7.Domingo;86757.0;Putumayo;;Rural;Usuario de moto;;1.0
2022-08-14;7.Domingo;94001.0;Guainia;Inirida;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-08-15;1.Lunes;5154.0;Antioquia;Caucasia;Urbana;Usuario de moto;;1.0
2022-08-15;1.Lunes;5308.0;Antioquia;Girardota;Rural;Usuario de V.Individual;;1.0
2022-08-15;1.Lunes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2022-08-15;1.Lunes;13001.0;Bolivar;Cartagena;Rural;Usuario de moto;;1.0
2022-08-15;1.Lunes;15215.0;  Boyaca  ;Corrales;Rural;Usuario de V.Individual;03:00 a 05:59;1.0
2022-08-15;1.Lunes;20178.0;Cesar;Chiriguana;Rural;Usuario de V.Individual;21:00 a 23:59;1.0
2022-08-15;1.Lunes;23001.0;Cordoba;Monteria;Urbana;Peatón;21:00 a 23:59;1.0
2022-08-15;1.Lunes;23162.0;Cordoba;Cerete;Urbana;Usuario de moto;21:00 a 23:59;1.0
2022-08-15;1.Lunes;25307.0;Cundinamarca;Girardot;Urbana;Usuario de bicicleta;18:00 a 20:59;1.0
2022-08-15;1.Lunes;41026.0;Huila;Altamira;Rural;Usuario de V.Individual;;1.0
2022-08-15;1.Lunes;52835.0;Narino;Tumaco;Rural;Usuario de bicicleta;06:00 a 08:59;1.0
2022-08-15;1.Lunes;52835.0;Narino;Tumaco;Urbana;Usuario de moto;00:00 a 02:59;1.0
2022-08-15;1.Lunes;54313.0;Norte Santander;Gramalote;Rural;Usuario de V.Individual;06:00 a 08:59;1.0
2022-08-15;1.Lunes;66001.0;Risaralda;Pereira;Urbana;Usuario de bicicleta;09:00 a 11:59;1.0
2022-08-15;1.Lunes;68081.0;Santander;Barrancabermeja;Rural;Usuario de moto;00:00 a 02:59;1.0
2022-08-15;1.Lunes;68190.0;Santander;Cimitarra;Rural;Usuario T.Carga;;1.0
2022-08-15;1.Lunes;76834.0;Valle Del Cauca;Tulua;Rural;Usuario de V.Individual;;1.0
2022-08-15;1.Lunes;76834.0;Valle Del Cauca;Tulua;Urbana;Usuario de V.Individual;15:00 a 17:59;1.0
2022-08-15;1.Lunes;86569.0;Putumayo;Puerto Caicedo;Rural;Usuario de moto;;1.0
  2022-10-07  ;5.Viernes;5001.0;Antioquia;Medellin;Urbana;Usuario de V.Individual;21:00 a 23:59;1.0
2022-10-07;5.Viernes;5154.0;Antioquia;Caucasia;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;5234.0;Antioquia;Dabeiba;Urbana;Peatón;12:00 a 14:59;1.0
2022-10-07;5.Viernes;5615.0;Antioquia;Rionegro;Urbana;Usuario de moto;06:00 a 08:59;1.0
2022-10-07;5.Viernes;5858.0;Antioquia;Vegachi;Urbana;Peatón;06:00 a 08:59;1.0
2022-10-07;5.Viernes;8638.0;Atlantico;Sabanalarga;Rural;Usuario T.Carga;;1.0
2022-10-07;5.Viernes;8638.0;Atlantico;Sabanalarga;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;2.0
2022-10-07;5.Viernes;17174.0;Caldas;Chinchina;Ubana;Usuario de bicicleta;;1.0
2022-10-07;5.Viernes;17513.0;Caldas;Pacora;rural;Usurio de moto;;1.0
2022-10-07;5.Viernes;18610.0;Caqueta;San Jose Del Fragua;Rural;Usuario de moto;;1.0
2022-10-07;5.Viernes;25175.0;Cundinamarca;Chia;Urbana;Peatón;15:00 a 17:59;1.0
2022-10-07;5.Viernes;41132.0;Huila;Campoalegre;Rural;Usuario de moto;;1.0
2022-10-07;5.Viernes;47980.0;Magdalena;Zona Bananera;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;50251.0;Meta;El Castillo;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;63001.0;Quindio;Armenia;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;73026.0;Tolima;Alvarado;Urbana;Usuario de moto;;1.0
2022-10-07;5.Viernes;73168.0;Tolima;Chaparral;Urbana;Usuario de V.Individual;;1.0
2022-10-07;5.Viernes;76892.0;Valle Del Cauca;Yumbo;Urbana;Usuario de moto;12:00 a 14:59;1.0
2022-10-07;5.Viernes;81794.0;Arauca;TAME;Rural;Usuario de moto;;1.0
2022-10-08;6.Sábado;5001.0;Antioquia;Medellin;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;5190.0;Antioquia;Cisneros;Urbana;Usuario T.Pasajeros;;2.0
2022-10-08;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;;2.0
2022-10-08;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;15759.0;Boyaca;Sogamoso;Urbana;Usuario de moto;18:00 a 20:59;1.0
2022-10-08;6.Sábado;;Cauca;Piendamo;Rural;Usuario de moto;;1.0
2022-10-08;6.Sábado;19573.0;Cauca;Puerto Tejada;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;20400.0;Cesar;La Jagua Ibirico;Urbana;Usuario de moto;18:00 a 20:59;1.0
2022-10-08;6.Sábado;23300.0;Cordoba;Cotorra;Rual;Peatón;;1.0
2022-10-08;6.Sábado;25245.0;Cundinamarca;El Colegio;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;25290.0;Cundinamarca;Fusagasuga;Sin Información;Usuario T.Carga;;1.0
2022-10-08;6.Sábado;25754.0;Cundinamarca;Soacha;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;25754.0;Cundinamarca;Soacha;Urbana;Usuario de moto;;1.0
2022-10-08;6.Sábado;25875.0;Cundinamrca;Villeta;Sin Información;Usuario de moto;03:00 a 05:59;1.0
2022-10-08;6.Sábado;41298.0;Huila;Garzon;Rural;Usuario de moto;;1.0
2022-10-08;6.Sábado;50001.0;Meta;Villavicencio;Urbana;Usuario de moto;21:00 a 23:59;1.0
2022-10-08;6.Sábado;54518.0;Norte Santander;Pamplona;Urbana;Usuario de V.Individual;;1.0
2022-10-08;6.Sábado;63001.0;Quindio;Armenia;Urbana;Peatón;;1.0
2022-10-08;6.Sábado;68001.0;Santander;Bucaramanga;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-08;6.Sábado;68081.0;Santander;Barrancabermeja;Rural;Usuario de moto;21:00 a 23:59;1.0
2022-10-08;6.Sábado;68217.0;Santander;Coromoro;Rural;Usuario de moto;;1.0
2022-10-08;6.Sábado;68276.0;Santander;Floridablanca;Rural;Usuario de bicicleta;12:00 a 14:59;1.0
2022-10-08;6.Sábado;68406.0;Santander;Lebrija;Urbana;Usuario de moto;15:00 a 17:59;1.0
2022-10-08;6.Sábado;68755.0;Santander;Socorro;RURAL;;18:00 a 20:59;1.0
2022-10-08;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;;;1.0
2022-10-08;;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;2.0
2022-10-08;6.Sábado;76892.0;Valle Del Cauca;Yumbo;Urbana;Usuario de moto;18:00 a 20:59;1.0
2022-10-08;6.Sábado;85162.0;Casanare;Monterrey;Rural;Usuario T.Pasajeros;03:00 a 05:59;1.0
2022-10-08;6.Sábado;;Putumayo;Puerto Asis;Urbana;Usuario de moto;;1.0
2022-10-09;7.Domingo;5001.0;Antioquia;Medellin;Urbana;Peatón;12:00 a 14:59;1.0
2022-10-09;7.Domingo;5042.0;Antioquia;Santafe Antioquia;Rural;Usuario de moto;12:00 a 14:59;1.0
2022-10-09;7.Domingo;5088.0;Antioquia;Bello;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-09;7.Domingo;5400.0;Antioquia;La Union;Urbana;Usuario T.Carga;;1.0
2022-10-09;7.Domingo;5615.0;Antioquia;Rionegro;Sin Información;Usuario de moto;;1.0
2022-10-09;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Peatón;18:00 a 20:59;1.0
2022-10-09;7.Domingo;13430.0;Bolivar;Magangue;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-09;7.Domingo;13442.0;Bolivar;Maria La Baja;Urbana;Usuario de moto;;1.0
2022-10-09;;15491.0;Boyaca;Nobsa;Rural;Usuario de moto;;2.0
2022-10-09;7.Domingo;19548.0;Cauca;Piendamo;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;19548.0;Cauca;Piendamo;Urbana;Peatón;;1.0
2022-10-09;7.Domingo;19698.0;Cauca;Santander Quilichao;Rurl;Usuario de moto;21:00 a 23:59;1.0
2022-10-09;7.Domingo;19807.0;Cauca;Timbio;Urbana;Peatón;15:00 a 17:59;1.0
2022-10-09;7.Domingo;;Cesar;Bosconia;Urbana;Usuario de moto;00:00 a 02:59;1.0
2022-10-09;7.Domingo;23001.0;Cordoba;Monteria;Rural;Usuario de moto;15:00 a 17:59;1.0
2022-10-09;7.Domingo;23001.0;Cordoba;Monteria;Urbana;Usuario de V.Individual;03:00 a 05:59;1.0
2022-10-09;7.Domingo;23162.0;Cordoba;Cerete;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-09;7.Domingo;23672.0;Cordoba;San Antero;Urbana;Usuario de moto;;1.0
2022-10-09;7.Domingo;25612.0;Cundinamarca;Ricaurte;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;25736.0;Cundinamarca;Sesquile;Rural;Usuario de bicicleta;18:00 a 20:59;1.0
2022-10-09;7.Domingo;44090.0;La Guajira;Dibulla;Rural;Usuario de moto;;2.0
2022-10-09;7.Domingo;47001.0;Magdalena;Santa Marta;Urbana;Peatón;;1.0
2022-10-09;7.Domingo;47189.0;Magdalena;Cienaga;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;50400.0;Meta;Lejanias;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;50568.0;Meta;Puerto Gaitan;Urbana;Peatón;;1.0
2022-10-09;7.Domingo;54001.0;Norte Santander;Cucuta;Urbana;Usuario de moto;;1.0
2022-10-09;7.Domingo;54720.0;Norte Santander;Sardinata;Rural;Usuario de moto;18:00 a 20:59;1.0
2022-10-09;7.Domingo;54810.0;Norte Santander;  Tibu  ;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;68255.0;Santander;El Playon;Urbana;Peatón;06:00 a 08:59;1.0
2022-10-09;7.Domingo;68276.0;Santander;Floridablanca;Urbana;Usuario de bicicleta;09:00 a 11:59;1.0
2022-10-09;7.Domingo;68406.0;Santander;Lebrija;Urbana;Usuario de moto;;1.0
2022-10-09;7.Domingo;73217.0;Tolima;Coyaima;Rural;Usuario de moto;;1.0
2022-10-09;7.Domingo;;Valle Del Cauca;Cali;Urbana;Usuario de moto;;2.0
2022-10-09;7.Domingo;76377.0;Valle Del Cauca;La Cumbre;Rural;Usuario de otros;;1.0
2022-10-09;7.Domingo;76834.0;Valle Del Cauca;Tulua;Rural;Peatón;21:00 a 23:59;1.0
09/10/2022;7.Domingo;76890.0;Valle Del Cauca;Yotoco;Rural;Usuario de moto;06:00 a 08:59;1.0
2022-10-09;7.Domingo;81736.0;Arauca;Saravena;Urbana;Usuario de moto;;1.0
2022-10-09;7.Domingo;85001.0;casanare;Yopal;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-09;7.Domingo;86320.0;Putumayo;Orito;Rural;Usuario de moto;12:00 a 14:59;1.0
2022-10-10;1.Lunes;5001.0;antioquia;Medellin;Urbana;Usuario de moto;;1.0
2022-10-10;1.Lunes;5736.0;Antioquia;Segovia;Rural;Usuario T.Carga;;1.0
2022-10-10;1.Lunes;5847.0;Antioquia;Urrao;;Usuario T.Pasajeros;;1.0
2022-10-10;1.Lunes;11001.0;Bogota Dc;Bogota;Urbana;;18:00 a 20:59;1.0
2022-10-10;1.Lunes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de bicicleta;09:00 a 11:59;1.0
2022-10-10;1.Lunes;11001.0;;Bogota;Urbana;Usuario de moto;03:00 a 05:59;1.0
2022-10-10;1.Lunes;13001.0;Bolivar;Cartagena;Urbana;Usuario de V.Individual;;1.0
2022-10-10;1.Lunes;18256.0;Caqueta;El Paujil;Rural;Usuario de moto;;1.0
2022-10-10;1.Lunes;23189.0;Cordoba;Cienaga Oro;Urbana;Usuario de moto;15:00 a 17:59;1.0
2022-10-10;1.Lunes;25214.0;Cundinamarca;Cota;Urbana;Usuario de bicicleta;06:00 a 08:59;1.0
2022-10-10;1.Lunes;25326.0;Cundinamarca;Guatavita;Rural;Usuario de moto;15:00 a 17:59;2.0
2022-10-10;1.Lunes;47001.0;Magdalena;Santa Marta;Urbana;Peatón;;1.0
2022-10-10;1.Lunes;50450.0;Meta;Puerto Concordia;Rural;Usuario T.Carga;;1.0
2022-10-10;1.Lunes;54001.0;Norte Santander;;Urbana;Usuario de V.Individual;;1.0
2022-10-10;1.Lunes;66001.0;Risaralda;Pereira;Urbana;Usuario de moto;09:00 a 11:59;1.0
2022-10-10;1.Lunes;68276.0;Santander;Floridablanca;Urbana;Usuario de moto;;1.0
2022-10-10;1.Lunes;68655.0;Santander;Sabana Torres;Rural;Peatón;09:00 a 11:59;1.0
2022-10-10;1.Lunes;68679.0;Santander;San Gil;Urbana;Usuario de moto;;1.0
2022-10-10;1.Lunes;70429.0;Sucre;Majagual;Rural;Usuario de V.Individual;;1.0
2022-10-10;1.Lunes;70708.0;Sucre;San Marcos;Rural;Usuario de moto;09:00 a 11:59;1.0
2022-10-10;1.Lunes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;12:00 a 14:59;1.0
2022-10-10;1.Lunes;76113.0;Valle Del Cauca;Bugalagrande;Rural;Usuario de moto;18:00 a 20:59;1.0
2022-10-10;1.Lunes;76147.0;Valle Del Cauca;Cartago;Urbana;Usuario de bicicleta;;1.0
2022-10-10;1.Lunes;76275.0;Valle Del Cauca;Florida;Rural;USUARIO DE MOTO;06:00 a 08:59;1.0
2022-10-10;;85001.0;Casanare;Yopal;Urbaa;Usuario de moto;;1.0
2022-10-11;2.Martes;5001.0;Antioquia;Medellin;Urbana;Peatón;09:00 a 11:59;1.0
2022-10-11;2.Martes;5318.0;Antioquia;Guarne;Rural;Peatón;15:00 a 17:59;1.0
2022-10-11;2.Martes;5318.0;Antioquia;Guarne;Rural;Usuario de V.Individual;00:00 a 02:59;1.0
2022-10-11;2.Martes;11001.0;Bogota Dc;Bogota;Urbana;Peatón;;1.0
2022-10-11;2.Martes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
10/11/2022;2.Martes;11001.0;;Bogota;Urbana;Usuario de moto;09:00 a 11:59;1.0
2022-10-11;2.Martes;15572.0;Boyaca;Puerto Boyaca;Urbana;Usuario de moto;;1.0
2022-10-11;2.Martes;23675.0;Cordoba;San Bernardo Del Viento;Sin Información;Usuario de moto;12:00 a 14:59;1.0
2022-10-11;2.Martes;25175.0;Cundinamarca;Chia;Urbana;Usuario de bicicleta;18:00  a  20:59;1.0
2022-10-11;2.Martes;25178.0;Cundinamarca;Chipaque;Rural;Peatón;03:00 a 05:59;1.0
2022-10-11;2.Martes;25269.0;Cundinamarca;Facatativa;;Usuario de bicicleta;;1.0
2022-10-11;2.Martes;25312.0;Cundinamarca;Granada;Rural;Usuario T.Carga;;1.0
2022-10-11;2.Martes;25473.0;Cundinamarca;Mosquera;Urbana;Usuario de bicicleta;06:00 a 08:59;
2022-10-11;2.Martes;25899.0;Cundinamarca;Zipaquira;Rural;Peatón;;1.0
2022-10-11;2.Martes;54001.0;Norte Santander;Cucuta;Urbana;Usuario de moto;;1.0
2022-10-11;2.Martes;76001.0;Valle Del Cauca;Cali;Urbana;  Usuario de bicicleta  ;;1.0
2022-10-12;3.Miércoles;5001.0;Antioquia;Medellin;Urbana;Peatón;06:00 a 08:59;1.0
2022-10-12;3.Miércoles;8433.0;Atlantico;Malambo;Urbana;Usuario de V.Individual;03:00 a 05:59;1.0
2022-10-12;3.Miércoles;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2022-10-12;3.Miércoles;13001.0;Bolivar;Cartagena;Urana;Peatón;;1.0
2022-10-12;3.Miércoles;15001.0;Boyaca;Tunja;Rural;Usuario de moto;;1.0
2022-10-12;;15572.0;Boyaca;Puerto Boyaca;Rural;Usuario de V.Individual;18:00 a 20:59;1.0
2022-10-12;3.Miércoles;23162.0;Cordoba;Cerete;Urbana;Usuario de moto;;1.0
2022-10-12;3.Miércoles;23672.0;Cordoba;San Antero;Rural;Peatón;18:00 a 20:59;1.0
2022-10-12;3.Miércoles;47288.0;Magdalena;Fundacion;Urbana;Usuario T.Pasajeros;15:00 a 17:59;1.0
2022-10-12;3.Miércoles;50001.0;Meta;Villavicencio;Urbana;Peatón;03:00 a 05:59;1.0
2022-10-12;3.Miércoles;50001.0;Meta;;Urbana;Usuario de bicicleta;;1.0
2022-10-12;3.Miércoles;50313.0;Meta;Granada;Urbana;Usuario de moto;;1.0
2022-10-12;3.Miércoles;54172.0;Norte Santander;Chinacota;Rural;Usuario de moto;;1.0
2022-10-12;3.Miércoles;68276.0;Santander;Floridablanca;Urbana;Usuario de moto;;1.0
2022-10-12;3.Miércoles;68575.0;Santander;Puerto Wilches;Rural;Usuario de moto;09:00 a 11:59;1.0
2022-10-12;3.Miércoles;68655.0;Santander;Sabana Torres;Rural;Usuario de moto;;1.0
2022-10-13;4.Jueves;5660.0;Antioquia;San Luis;Sin Información;Usuario de V.Individual;;1.0
2022-10-13;4.Jueves;8137.0;Atlantico;Campo La Cruz;Urbana;Peatón;15:00 a 17:59;1.0
2022-10-13;;8421.0;Atlantico;Luruaco;Urbana;Usuario de moto;;1.0
2022-10-13;4.Jueves;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;2.0
2022-10-13;4.Jueves;13001.0;Bolivar;Cartagena;Urbana;Peatón;;1.0
2022-10-13;4.Jueves;18001.0;Caqueta;Florencia;Urbana;Usuario de moto;;1.0
2022-10-13;4.Jueves;20178.0;Cesar;Chiriguana;Rural;Peatón;03:00 a 05:59;1.0
2022-10-13;4.Jueves;23162.0;Cordoba;Cerete;Rural;Usuario T.Carga;15:00 a 17:59;1.0
2022-10-13;4.Jueves;25899.0;Cundinamarca;Zipaquira;Urbana;Peatón;;1,0
2022-10-13;;27615.0;Choco;Riosucio;Rural;Usuario de moto;09:00 a 11:59;1.0
2022-10-13;4.Jueves;41551.0;Huila;Pitalito;Urbana;Usuario de moto;;1.0
2022-10-13;4.Jueves;47001.0;Magdalena;Santa Marta;Urbana;Peatón;;1.0
2022-10-13;4.Jueves;70001.0;Sucre;Sincelejo;Urbana;Usuario de bicicleta;;1.0
2022-10-13;4.Jueves;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;1.0
2022-10-13;4.Jueves;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;21:00 a 23:59;1.0
