FechaVersion;AnoHecho;MesOCurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;TipoVehiculoGrupo;ObjetoColision;ConteoRegistros
2025-08-31;2025.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Hombre;25.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Mujer;52.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;  01.Enero  ;50001.0;Meta;Villavicencio;Urbana;Mujer;84.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50006.0;Meta;Acacias;Rural;Hombre;39.0;Usuario de moto;Otras Motos;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50006.0;Meta;Acacias;Urbana;Mujer;48.0;Usuario de bicicleta;Bicicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;50226.0;Meta;Cumaral;Rural;Hombre;23.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;50313.0;Meta;Granada;Rural;Mujer; 43.0 ;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;50313.0;Meta;Granada;Urbana;Hombre;69.0;Usuario de moto;Motocicleta;Trnsporte de carga;1.0
2025-08-31;2025.0;01.Enero;;Meta;Guamal;Rural;Hombre;26.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50318.0;Meta;Guamal;;Hombre;;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;01.Enero;50330.0;Meta;Mesetas;Rural;Hombre;33.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;01.Enero;50350.0;Meta;La Macarena;Rural;Hombre;26.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;;50350.0;Meta;La Mcarena;Rural;Hombre;27.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.ENERO;50568.0;Meta;Puerto Gaitan;Rural;Hombre;27.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50568.0;Meta;Puerto Gaitan;Rural;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fio;1.0
2025-08-31;2025.0;01.Enero;50568.0;Meta;Puerto  Gaitan;Urbana;;62.0;Usuario de moto;Otras Motos;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;50568.0;Meta;;Urbana;Hombre;65.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50573,0;Meta;Puerto Lopez;Rural;Mujer;47.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;50577.0;Meta;Puerto Lleras;Rural;Hombre;49.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;50577.0;Meta;Puerto Lleras;Rural;Mujer;39.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;50590.0;Meta;Puerto Rico;Urbana;Hombre;41.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;50606.0;Meta;;Urbana;Hombre;68.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;50711.0;Meta;Vistahermosa;Rural;Hombre;48.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;52001.0;Narino;Pasto;Rural;Hombre;37.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;52001.0;Narino;Pasto;Rural;Mujer;86.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;52001.0;Narino;Pasto;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.enero;52001.0;Narino;Pasto;Urbana;Hombre;38.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;52110.0;Narino;Buesaco;Rural;Hombre;44.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;52110.0;Narino;Buesaco;Rural;Hombre;67.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.ENERO;52207.0;Narino;Consaca;Rural;Mujer;60.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;01.Enero;52215.0;Narino;Cordoba;Rural;Hombre;63.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;52240.0;Narino;Chachagui;Rural;Mujer;12.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;52240.0;Narino;Chachagui;Rural;Mujer;28.0;Sin Información;Na;Sin info.;1.0
2025-08-31;2025.0;01.Enero;52356.0;Narino;Ipiales;Rural;Hombre;35.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;29.0;Usuario T.Pasajeros;transporte de pasajeros;;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;32.0;;Transporte De Pasajeros;No aplica;2.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;43.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;44.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;51.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;63.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;  Narino  ;Tangua;Rural;Mujer;14.0;usuario t.pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Mujer;22.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Mujer;25.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;  Narino  ;Tangua;Rural;Mujer;37.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;2.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Mujer;41.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Mujer;44.0;usuario t.pasajeros;Transporte De Pasajeros;;1.0
2025-08-31;2025.0;01.Enero;52788.0;Narino;Tangua;Rural;Mujer;54.0;Usuario T.Pasajeros;Transporte De Pasajeros;No aplica;1.0
2025-08-31;2025.0;01.Enero;52835.0;Narino;Tumaco;Rural;Hombre;2.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;;01.Enero;52835.0;Narino;Tumaco;Rural;Mujer;25.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;52835.0;Narino;Tumaco;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;52835.0;Narino;Tumaco;Urbana;Hombre;60.0;Usuario de V.Individual;Transporte Individual;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Rural;Hombre;62.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;21.0;Usuario de bicicleta;Bicicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;31.0;Peatón;No Aplica;Transporte de pasajeros;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;37.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;47.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;72.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Mujer;31.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;54099.0;Norte Santander;Bochalema;Rural;Hombre;31.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;54261.0;Norte Santander;El Zulia;Rural;Hombre;28.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54398.0;Norte Santander;La Playa;Rural;Hombre;24.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;54405.0;Norte Santander;Los Patios;Rural;Hombre;27.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;54405.0;norte santander;Los Patios;Rural;Hombre;30.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;  01.Enero  ;54405.0;Norte Santander;Los Patios;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;54498.0;Norte Santander;Ocana;Urbana;Hombre;47.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54498.0;Norte Santander;;Urbana;Hombre;51.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54498.0;Norte Santander;Ocana;Urbana;Mujer;30.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;54518.0;Norte Santander;Pamplona;  Rural  ;Hombre;65.0;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2025-08-31;2025.0;01.Enero;54810.0;Norte Santander;Tibu;Rural;Hombre;1.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;18.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;19.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;28.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;52.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;63.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Mujer;18.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;63130.0;Quindio;Calarca;Urbana;Hombre;76.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;63190.0;Quindio;Circasia;Rural;Mujer;58.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;63594.0;Quindio;Quimbaya;Rural;Hombre;27.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;63690.0;Quindio;Salento;Urbana;Hombre;21.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Rural;Hombre;;Usuario de bicicleta;Biciceta;Transporte individual;1.0
  2025-08-31  ;2025.0;01.Enero;66001.0;Risaralda;Pereira;Rural;;18.0;Usuario de bicicleta;Bicicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;25.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;54.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;59.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;77.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Mujer;26.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Mujer;56.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;66088.0;Risaralda;Belen Umbria;Rural;Hombre;58.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;01.Enero;66170.0;;Dosquebradas;;Hombre;40.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;66400.0;Risaralda;La Virginia;Urbana;Hombre;21.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;66440.0;Risaralda;Marsella;Urbana;Hombre;75.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;66594.0;Risaralda;Quinchia;Rural;Hombre;60.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;66682.0;Risaralda;Santa Rosa Cabal;Rural;Hombre;63.0;Usuario de bicicleta;Bicicleta;Motocicleta;1.0
;2025.0;01.Enero;66682.0;Risaralda;Santa Rosa Cabal;Urbana;Hombre;44.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;19.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;23.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;42.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;48.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;73.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68001,0;Santander;Bucaramanga;Urbana;Hombre;88.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Mujer;56.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68077.0;Santander;Barbosa;Rural;;25.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68077.0;Santander;Barbosa;Rural;Mujer;61.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;68081.0;Santander;Barrancabermeja;Rural;Hombre;26.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;01.Enero;68147.0;Santander;Capitanejo;Rural;Hombre;61.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;68190.0;Santander;Cimitarra;Rural;Hombre;15.0;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2025-08-31;2025.0;01.Enero;68190.0;Santander;Cimitarra;Rural;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
205-08-31;2025.0;01.Enero;68190.0;Santander;Cimitarra;Rual;Hombre;54.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;68190.0;Santander;Cimitarra;Rural;Hombre;70.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68276.0;Santander;Floridablanca;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;68276.0;Santander;Floridablanca;Urbana;Mujer;20.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;68276.0;Santander;Floridablanca;Urbana;Mujer;23.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;01.Enero;68307.0;Santander;Giron;Urbana;Mujer;36.0;Usuario de V.Individual;transporte individual;;1.0
2025-08-31;2025.0;01.Enero;68406.0;Santander;Lebrija;Rural;Mujer;23.0;Usuario de moto;Motocicleta;No aplica;1,0
2025-08-31;2025.0;01.Enero;68406.0;Santander;Lebrija;Urbana;Hombre;19.0;Usuario de bicicleta;Bicicleta;No aplica;
2025-08-31;2025.0;01.Enero;68547.0;Santander;Piedecuesta;Rural;Hombre;25.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;68547.0;Santander;Piedecuesta;Urbana;Hombre;23.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;68547.0;Santander;Piedecuesta;Urbana;Hombre;62.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;01.Enero;68572.0;Santander;Puente Nacional;Rural;Hombre;22.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;68655.0;Santander;Sabana Torres;Rural;Hombre;38.0;Usuario de moto;Motociclea;No aplica;1.0
;2025.0;01.Enero;68655.0;Santander;;Urbana;Hombre;25.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;68655.0;Santander;Sabana Torres;Urbana;Mujer;35.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;68679.0;Santander;San Gil;Urbana;Hombre;69.0;Usuario de moto;Motocicleta;Transporte de carga;
2025-08-31;2025.0;01.Enero;68689.0;Santander;San Vicente Chucuri;Rural;Mujer;36.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;68895.0;Santander;Zapatoca;Rural;Hombre;56.0;Usuario de moto;Otras Motos;No aplica;1.0
2025-08-31;2025.0;01.Enero; 70001.0 ;Sucre;Sincelejo;Rural;Hombre;21.0;USUARIO DE MOTO;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;Sincelejo;Rural;Hombre;25.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;Sincelejo;Urbana;Hombre;65.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;Sincelejo;Urbana;Hombre;74.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;Sincelejo;Urbana;Hombre;75.0;Peatón;No Aplica;Transporte  individual;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;;Urbana;Mujer;19.0;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2025-08-31;2025.0;01.Enero;70001.0;Sucre;Sincelejo;Urbana;Mujer;75.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;70221.0;Sucre;Covenas;Urbana;Hombre;15.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;;Sucre;Los Palmitos;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;70429.0;Sucre;Majagual;Rural;Hombre;34.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;70429.0;Sucre;Majagual;Rural;Hombre;36.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;70702.0;Sucre;San Juan Betulia;Urbana;Hombre;54.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;01.Enero;70708.0;Sucre;San Marcos;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;;70708.0;Sucre;San Marcos;Urbaa;Hombre;28.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;01.Enero;70708.0;Sucre;San Marcos;Urbana;Hombre;50.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;70713.0;Sucre;San Onofre;Rural;Hombre;53.0;Usuario de mto;;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;70717.0;Sucre;San Pedro;Rural;Hombre;41.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;70820.0;Sucre;Santiago Tolu;Urbana;Hombre;31.0;Usuario  de  moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;70820.0;Sucre;Santiago Tolu;Urbana;Hombre;75.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;01.Enero;73001.0;Tolima;Ibague;Rural;Hombre;74.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;;Tolima;Ibague;Urbana;Hombre;61.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;73001.0;Tolima;Ibague;Urbana;Mujer;19.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;73001.0;Tolima;Ibague;;Mujer;26.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;73001.0;Tolima;Ibague;Urbana;Mujer;;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;73124.0;Tolima;Cajamarca;Rural;Hombre;83.0;Usuario de V.Individual;Transporte Individual;Transporte de pasajeros;1.0
2025-08-31;2025.0;01.Enero;73124.0;Tolima;Cajamarca;Urbana;Hombre;22.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.ENERO;73275.0;Tolima;Flandes;Urbana;Mujer;58.0;Usuario de moto;Motocicleta;No aplica;1.0
08/31/2025;2025.0;01.Enero;73283.0;Tolima;Fresno;Rural;Hombre;42.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
;2025.0;01.Enero;73319.0;Tolima;Guamo;Rural;Hombre;32.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73319.0;Tolima;Guamo;Rural;Hombre;56.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73349.0;Tolima;  Honda  ;Urbana;Hombre;53.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73408.0;Tolima;Lerida;Rural;Mujer;17.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;01.Enero;73408.0;Tolima;Lerida;Rural;Mujer;43.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;73411.0;Tolima;Libano;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73449.0;Tolima;Melgar;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;73483.0;Tolima;Natagaima;Rural;Hombre;23.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73483.0;Tolima;Natagaima;Urbana;Hombre;77.0;Usuario de bicicleta;Bicicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;73585.0;Tolima;Purificacion;Urbana;Hombre;38.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;73624.0;Tolima;Rovira;Rural;Hombre;19.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;01.Enero;73624.0;Tolima;Rovira;;Hombre;21.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;73678.0;Tolima;San Luis;Rural;Hombre;76.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;17.0;Usuario de moto;Motocicleta;Motociclea;1.0
2025-08-31;2025.0;;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;17.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;22.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;25.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;30.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;32.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;34.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;36.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;01.enero;76001.0;Valle Del Cauca;Cali;;Hombre;38.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;45.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero; 76001.0 ;Valle Del Cauca;Cali;Urbana;Hombre;46.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;50.0;Usuario de bicicleta;Bicicleta;;
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;  Cali  ;Urbana;Hombre;55.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;58.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;60.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;61.0;Usuario de bicicleta;Bicicleta;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;63.0;Peatón;No Aplica;Motocicleta;
;;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;70.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;01.Enero;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;71.0;Peatón;No Aplica;Sin info.;1.0
